id_cliente,parent_id,num_pedidos,volumepedidos,volumecompras
257167,18,1,424.9968,
257167,65,3,1155.0272,
257167,99,1,388.8,
257167,147,1,60.9,
257167,378,2,6525.3,
257220,147,1,2.07,
257587,147,1,64.87,
257594,54,1,5.5,
257731,,1,15.99,
257731,65,5,523.1604,
257731,147,3,458.05,
257786,99,1,2.65,
257825,54,1,2.46,
257825,65,1,20.3898,
257825,147,1,12.24,
258102,65,4,218.6606,
258106,65,2,82.3104,
258193,,1,15.45,
258221,147,1,33.45,
258350,147,1,10.71,
258432,65,1,25.1304,
258459,65,1,878.72,
258545,65,1,344.64,
258548,378,1,46.943,
258639,65,1,11.49,
258688,65,1,44.95,
259028,,2,289.1,
259028,147,5,1639.35,
259051,,1,25.99,
259051,99,1,88.24,
259051,147,2,35.86,
259149,65,3,345.6708,
259149,99,1,42.93,
259149,147,1,86.19,
259149,325,1,62.5002,
259364,65,2,161.43,
259364,147,2,46.8708,
259538,147,1,27.69,
259670,,2,148.2795,
259670,54,1,34.32,
259670,65,3,288.14,
259670,147,5,393.20928,
259670,325,1,62.5002,
259670,378,1,912.5,
259825,147,1,56.08,
259838,147,1,29.82,
259975,65,3,183.0792,
259975,147,1,94.3995,
260137,,1,64.14,
260137,147,1,101.96,
260137,379,1,11.64,
260166,65,1,74.8404,
260166,99,1,6.02,
260267,147,1,103.75,
260363,147,1,14.6,
261067,65,1,6199.5,
262046,147,1,83.4,
262136,65,4,907.9428,
262335,65,1,279.0936,
262536,65,1,155.5992,
262561,65,1,11.49,
262793,65,2,1798.5,
262901,65,2,926.7542,
262951,147,1,124.73,
262959,,1,13.5,
263067,,1,34.9,
263069,65,1,170.1,
263191,147,1,31.66,
263263,,1,61.26,
263263,147,1,49.77,
263812,65,1,373.44,
264029,147,1,525.85,
264118,65,1,452.1532,
264236,147,1,207.56,
264369,147,1,103.71,
264566,65,1,544.75,
264651,65,2,1181.55,
265323,378,1,720.0,
266075,147,1,93.7998,
266176,18,1,48.0,
267131,65,3,420.1488,
267131,99,1,224.58,
268680,65,1,2974.0,
268834,,1,49.44,
269009,147,3,97.2,
269859,65,1,373.44,
269943,,2,227.3295,
269943,18,1,45.99,
269943,54,3,113.46,
269943,65,1,186.9882,
269943,99,1,76.991,
269943,147,3,80.59,
269943,255,1,8.29,
269943,325,1,22.62,
269943,378,1,66.9,
270050,65,5,188.6602,
270908,147,1,6170.0,
271533,65,1,534.0,
271584,65,1,93.36,
273249,65,1,87.4008,
273249,147,1,16.59,
273562,65,2,989.82,
273705,,1,72.57,
274226,,1,22.4,
274226,99,1,64.2,
274226,147,1,22.3,
274440,65,2,260.9,
274477,65,1,23.76,
274477,99,1,76.16,
274477,147,1,94.3995,
274897,65,1,1238.1,
275788,,2,383.2808,383.2808
275788,65,2,94.1016,94.1016
275788,378,2,586.08,586.08
276270,65,1,21.7104,
277665,147,1,131.7192,
278349,65,1,170.1,
278415,147,1,19.0,
278767,65,1,51.8796,
279101,65,1,153.3888,
279697,147,1,44.99,
279773,,1,107.32,
280052,147,1,26.61,
281210,65,1,188.7408,
281614,65,1,123.9804,
281614,147,1,99.49,
281614,378,1,33.64,
284691,147,2,66.05,
285086,147,1,19.76,
285122,147,1,78.84,
285191,65,3,2556.09,
286181,585,2,21.34,
286492,,1,10.08,
286492,18,1,23.7,
286492,54,1,86.64,
286825,65,4,554.2414,
287190,65,1,455.03,
287321,54,1,2.21,
287321,65,1,22.3,
287321,99,2,68.34,
287321,147,2,189.97,
287408,65,1,162.498,
288044,,1,10.9,
288044,65,1,218.7987,
288044,147,1,76.78,
288088,65,1,33.5604,
288924,65,2,312.273,
288924,99,2,71.43,
288924,147,1,113.6904,
289186,65,1,124.0712,
289186,99,1,207.48,
289186,378,1,62.64,
290364,65,3,2587.9,
290791,,2,568.6795,
290791,99,4,1182.234964,
290791,147,6,920.649,
290941,,1,193.56,193.56
290941,65,5,4724.7702,645.9102
291001,65,1,8768.868,
291533,147,1,442.4,
291710,147,1,15.38,
292150,46,1,164.55,
292326,54,1,1.49,
292326,65,1,25.1304,
292326,255,1,2.5,
292435,54,1,1.23,
292437,18,4,232.54,
292437,54,3,25.37,
292437,255,1,76.54,
292551,147,1,2350.0,
292755,,1,72.7,
293049,65,1,186.72,
293097,378,1,450.0,
293099,147,1,111.0896,
293230,,6,769.5808,
293230,58,3,237.25,
293230,65,1,32.22,
293230,99,2,86.7,
293230,147,5,338.4996,
293230,255,2,44.0,
293410,18,1,319.49,
293460,147,1,18.39,
293745,65,1,68.73,
294060,65,1,30.0696,
294060,147,1,3.67,
294074,65,1,10.99,
294151,,1,20.3,
294246,65,1,167.3028,
294247,147,1,170.04,
294336,99,1,127.07,
294442,65,1,83.74,
294650,65,1,8374.0,
294713,147,1,655.398,
294814,65,1,29.97,
294968,378,1,582.5,
295336,147,1,52.4736,
295446,378,1,97.7,
297265,65,1,170.1,
299372,65,2,115.92,
299372,147,1,20.44,
299804,65,1,25.1304,
300174,,2,246.78,246.78
300174,65,2,819.7776,819.7776
300174,99,1,119.13,119.13
300174,147,5,2025.64,1503.02
300268,147,1,103.75,
300327,,1,26.88,
300327,99,1,143.715,
300327,378,1,344.1204,
300528,65,1,392.49,
300568,65,1,612.0,
300998,147,1,14.89,
301002,147,1,46.56,
301160,,5,4301.88,1419.1
301160,54,3,2212.15,1060.65
301160,58,1,350.0,
301160,65,2,2153.7602,1308.7602
301160,99,1,358.8,358.8
301160,147,4,3009.364,965.86
301160,255,2,1096.7,
301160,378,2,1405.0,
301171,99,1,69.44,
301787,65,1,25.1304,
302768,65,1,71.7012,
302779,,1,20.99,
302779,65,4,180.8002,
302779,147,1,279.95,
303906,65,1,4463.64,
304814,65,1,135.72,
304868,147,1,22.76008,
304870,147,1,37.15,
304937,54,1,3.75,
304937,65,2,60.48,
304937,147,2,21.54,
306574,147,1,38.36,
306667,147,1,36.25,
307451,,2,1057.49,
307451,18,2,495.0,
307451,54,1,65.89,
307451,147,4,2335.09,
307451,255,1,20.01,
307451,378,3,9841.93,
307613,378,1,3736.5,
307657,65,1,93.3504,
307657,147,2,5.47,
307823,,1,57.93,
307823,378,4,3009.265,
308064,65,1,390.9048,
308156,65,3,2259.04,
308297,,5,558.5212,502.7512
308297,18,2,2.46,1.23
308297,54,2,346.65,282.51
308297,65,13,3828.8688,1753.1832
308297,147,11,1099.39,859.66
308297,255,2,54.12,48.98
308504,65,1,386.1,
308510,65,2,897.12,448.56
308531,378,1,507.5,
308940,147,1,30.8,
309102,,5,1452.2676,
309102,46,1,33.3,
309102,54,1,2688.0,
309102,65,1,636.5964,
309102,99,4,4434.2883,
309102,147,9,8466.8484,4283.1384
309102,255,2,1276.056,1130.856
309102,378,3,6746.5,1431
309360,46,1,10.94,
309399,46,6,161.36,
309399,147,4,249.74,
309455,378,1,477.5,
309471,18,1,270.21,
309765,65,1,70.68,
309781,65,1,405.0,
310335,99,1,325.67,
310353,65,2,1071.7968,
310432,54,1,2637.0,
310432,65,4,1764.3052,
310432,147,1,3.29,
310432,378,1,480.0,
310774,99,1,440.28,
311406,65,1,27.5,
311410,147,1,22.47,
312156,65,1,8.61,
312465,65,8,4944.8921,
312465,99,1,116.162,
312465,378,3,667.69,
312515,65,3,304.4304,
314870,147,1,31.4,
314948,147,1,85.0896,
315240,147,1,8.54,
315338,,1,37.47,
315338,65,2,329.14,
315338,147,3,238.97,
315338,378,2,635.2,
315356,,1,50.8596,
315356,65,2,482.7004,
315356,147,1,103.7904,
315356,378,1,960.0,
315415,54,1,116.4996,
315549,,2,53.0,
315994,65,1,173.2008,
316010,18,1,14.59,
316020,147,1,11.99,
316114,147,2,320.3984,
316326,,2,67.3908,
316326,99,1,62.6,
316326,147,4,273.45,
316326,378,1,21.325,
316524,65,1,79.68,
317129,65,1,20.97,
317472,147,1,14.8608,
317720,,4,413.58,
317720,46,1,9.36,
317720,54,2,39.6,
317720,65,3,108.1104,
317720,99,1,538.90004,
317720,147,1,216.0,
317720,255,1,21.1896,
317720,378,2,372.64,
317987,378,1,432.5,
319113,99,1,23.5,
320632,65,2,256.26,
321229,65,1,10.14,
321458,,1,96.6406,
323021,255,1,69.94,
323699,65,1,59.0,
324356,65,7,3144.6122,
325030,58,1,37.98,
325849,99,1,57.32,
325849,147,1,29.59,
327511,65,2,66.6,
327720,147,2,129.18,
327773,147,1,10.22,
327773,378,1,750.0,
328353,147,1,248.65,
328541,147,1,41.8176,
329363,65,1,125.652,
329597,147,1,19.76,
331804,147,1,33.6,
332381,65,1,91.2102,
332418,65,1,226.6,
332534,99,1,14.6,
332589,147,1,24.3,
332794,65,1,515.28,
332869,65,1,205.4526,
332900,99,1,57.32,
333472,147,1,330.0,
334168,54,1,38.89,
334325,,1,722.4,
334325,65,2,7996.8482,
334325,147,1,1266.58,
334863,147,1,164.7,
335046,378,2,756.54,
336090,147,1,15.49,
338878,65,7,758.678,
338878,99,1,2.75,
338878,147,1,47.96,
339327,378,1,637.99912,
339824,54,1,29.52,
340162,,1,7.41,
340162,65,1,226.131,
340162,99,1,175.73,
340162,147,1,103.71,
340295,,2,47.02,
340295,147,4,488.02,
341566,147,1,6.99,
341718,65,1,174.72,
341998,65,2,283.5,170.1
342831,147,1,26.39,
344517,54,1,2.21,
344517,65,1,25.3896,
344517,147,1,5.96,
344519,99,1,56.06,
345037,147,1,1.29,
345119,54,1,1.23,
345119,65,1,11.27,
345238,,2,1943.25,
345238,54,2,5.09,
345238,65,3,970.5644,
345238,147,4,1326.598,
345238,378,1,648.0,
346348,65,2,109.5308,
346870,147,1,36.25,
347097,65,1,137.3,
347175,65,3,3261.56,
347361,,1,465.0,465
347361,378,1,53.76,53.76
347745,54,4,108.7506,
347745,65,3,180.2304,
348088,65,1,51.12,
348238,65,1,168.5664,168.5664
348456,147,1,314.88,
348547,147,1,51.48,
348959,147,1,27.2,
349040,,1,103.65,
349101,,1,5.52,
349299,147,3,135.72,
349332,99,1,1466.3,
349778,147,1,1990.0,
349943,,1,119.1495,
349943,99,1,531.2,
349943,378,1,114.35,
350021,99,1,42.93,
351485,,1,73.5,
351485,54,1,15.94,
351485,255,1,74.0,
351572,99,1,56.06,
351979,,13,1835.3594,357.0794
351979,18,10,879.51,
351979,46,7,493.5,
351979,54,23,5734.8712,
351979,65,25,3966.298,175.55
351979,99,10,631.628,69.8586
351979,147,30,6126.5508,101.25
351979,255,11,596.9776,
351979,378,5,1445.1,
352087,378,1,26.88,
352227,65,1,212.04,
352337,,1,1311.0,
352337,99,1,388.8,
352337,378,1,3659.25,
352509,65,1,331.8,
352779,65,1,107.6898,
352779,99,1,5.7,
352779,147,2,188.27,
352944,65,1,305.6,
352995,65,1,167.7792,
353905,99,1,71.43004,
354003,65,4,998.7412,
354003,378,1,480.0,
355051,,2,88.3296,
355051,54,1,3.75,
355051,65,2,258.35,
355051,147,2,80.8,
355093,,1,97.5,
355093,65,6,503.3104,
355153,65,1,79.2,
355203,147,1,85.13,
355535,,3,105.611,
355535,54,3,1172.0,
355535,147,5,531.6992,
355535,255,2,232.05,
355554,147,1,49.75,
356356,65,2,236.8902,
357002,99,1,86.81004,
357019,,1,595.86,
357073,65,1,421.902,
357357,18,1,13.19,
357357,65,3,660.5796,
358477,147,1,214.47,
358653,147,1,51.89,
360155,,3,172.9996,
360155,54,1,3.75,
360155,65,6,491.6808,
360155,99,1,2.99,
360155,147,4,306.4508,
360155,255,1,21.1896,
360567,65,1,116.9712,
360620,147,1,105.03,
360799,65,1,34.95,
361327,,1,56.16,
361422,65,1,1004.88,
361706,65,1,320.96,
361766,65,2,991.8,
361919,65,2,321.96,321.96
362040,65,1,103.8108,
362127,,1,95.9808,
362230,99,1,34.68,
362410,147,1,560.0,
362481,65,1,904.1,
362658,65,1,28.69,
362676,65,3,792.3396,
363005,65,1,6.99,
363017,,1,4.42,
363017,147,1,17.4912,
363017,325,1,61.4298,
363086,378,1,161.26,
363103,65,3,4305.76,
363493,65,1,85.0,
363797,65,2,248.87,
364293,,1,59.9895,
364497,585,1,22.0,
365367,18,1,279.6,
365797,,1,6.27,
365797,54,1,6.3,
366155,18,1,234.84,
366155,99,1,125.68,
366155,378,3,800.06,
366373,378,1,165.6,
366581,147,1,26.54988,
367298,65,1,67.02,
368017,,1,117.3786,
368017,99,1,23.5,
368017,147,2,221.91,
368017,378,2,1888.28,
368139,65,1,186.2584,
368507,65,1,23.76,
368917,147,1,1537.2,
368927,65,1,3.89,
368971,65,1,11.88,
368971,147,1,465.86,
369274,65,4,9686.506,
369325,,1,24.96,
369523,65,1,412.6112,
369523,99,1,91.46,
369523,378,1,66.3,
369790,147,1,180.8,
369916,65,1,37.9,
369982,65,1,500.67,
370011,,1,69.6195,
370011,147,1,345.36,
370011,378,1,184.0,
370068,65,3,23608.8484,
370280,65,1,533.4,
370604,18,1,23.7,
370819,,1,90.7104,
371094,65,1,199.3632,
371148,99,1,62.84,
371148,147,2,71.6312,
371148,378,1,21.6,
371269,,5,1276.65,1057.13
371269,99,1,36.51,36.51
371269,147,3,579.24,374.21
371287,54,1,7.46,
371287,65,1,111.29,
371299,,1,104.0,
371299,65,1,253.8516,
371299,99,1,270.03988,
371299,378,1,82.65,
371448,,1,250.4404,
371448,65,2,66.94,
371448,99,1,60.36,
371448,147,1,12.85,
371637,65,1,69.93,
372607,65,1,208.8,
372759,65,1,21.5298,
372846,65,2,51.9904,
372900,147,1,7.6,
372902,147,1,54.91,
373046,65,1,507.408,
373123,65,1,59.0,
373181,65,1,63.72,
374586,,4,706.6658,
374586,58,1,92.86,
374586,65,1,405.6384,
374586,99,2,1004.952,
374586,147,2,138.2104,
374586,255,1,119.0,
376392,65,2,97.0898,
376392,147,3,93.56,
376408,54,1,27.4,
376726,65,1,14.84,
376770,147,2,20.77,
377726,378,2,131.145,
377849,65,1,26.9,
378064,147,1,82.59984,
378124,378,1,160.9904,
378145,65,1,12.2,
378145,147,1,26.26,
378342,65,1,1321.5732,
378437,147,1,12.85,
378895,147,1,526.5,
378914,147,1,66.6702,
379298,65,3,454.01,
379813,,1,63.24,
379813,147,5,740.8004,
381288,,1,44.1,
381288,147,1,85.48,
382861,65,1,889.0,
382970,65,1,1420.0,
384548,65,1,426.666,
384548,99,1,125.68,
385858,99,1,10.26,
385858,147,4,166.5506,
386493,18,3,323.7,323.7
386493,46,1,3.77,3.77
386493,54,2,38.13,38.13
386493,58,1,21.58,21.58
386493,147,1,74.97,74.97
386493,255,2,172.29,172.29
386763,65,1,50.2608,
387454,65,1,167.9976,
387555,,1,39.02,
387555,18,1,45.49,
387555,65,2,1141.3896,
387555,99,1,33.5496,
387555,147,1,583.71894,
387555,378,1,23.2599,
387704,147,2,298.0608,
387838,65,1,113.4,
389105,65,2,489.39,
389259,,2,127.0795,
389259,18,1,128.0,
389259,54,2,42.42,
389259,99,1,14.7,
389259,147,3,741.0912,
389259,378,2,959.14,
389312,65,1,5.49,
389312,147,1,10.75,
389320,65,1,38.8998,
390376,147,1,7.42,
392922,65,1,50.16,
392922,147,1,128.37,
393044,147,2,170.17,
393077,,2,95.7358,
393634,65,1,283.5,
393920,147,1,166.7592,
395941,65,1,373.44,
396827,147,1,4.19,
396866,65,5,106.21,
397021,65,5,15945.0648,
397067,65,1,137.25,
397075,65,1,208.3764,
399382,65,1,16.2,
399382,147,2,148.77,
399857,65,1,511.81,
399957,65,1,511.81,
400756,65,3,163.1502,
400999,65,1,54.4404,
401170,65,2,178.3,
401487,65,1,149.4,
401683,99,1,11.750013,
402015,65,1,119.77,
402399,65,1,7.7,
402502,54,1,107.4,
402601,65,2,5593.48,3916.72
402808,65,4,164.8204,
402808,255,1,53.2,
402828,99,1,56.06,
402828,147,1,121.72,
402944,147,1,240.72,
403066,18,1,7.49,
403162,147,1,19.75,
403193,65,1,26.85,
403289,65,1,630.9564,
403375,65,1,1467.0,
403401,,1,76.2,
403565,,1,56.9,
403565,99,1,17.88,
403565,147,2,298.274,
403565,255,1,20.01,
403707,,1,119.1495,
403769,54,1,219.0,
404010,65,1,1805.16,
404328,,1,31.5,
404429,65,1,49.8408,
404429,147,1,77.94,
404480,585,1,7.8,
404808,378,1,26.88,
404898,65,1,15.3996,
406297,147,1,12.0,
406378,378,2,218.94,
406667,65,1,351.11,
408031,65,1,28.35,
408168,147,1,11.92,
408486,65,1,37.14,
408486,378,1,534.0,
408526,325,1,8.9,
408564,,1,3.65,
408564,65,1,9.8004,
408564,147,1,31.82,
408587,,1,83.78,
408587,65,1,78.5204,
408587,147,1,95.71,
408587,379,1,8.53,
408608,65,1,25.1304,
408617,54,1,13.45,
408667,147,1,63.8,
408892,54,1,118.08,
408892,147,1,7.27,
409040,58,1,274.28,
409173,54,1,3.73,
409173,65,1,28.62,
409173,147,3,28.57,
409208,58,1,18.99,
409781,147,2,137.02,
410154,147,1,48.992,
410292,65,1,100.26,
410807,,1,270.18,
410945,65,1,175.9128,
411027,18,1,7.26,
411304,65,2,180.27,
412433,378,1,64.06,
413840,,1,413.5,
415947,65,1,100.32,
416143,,1,35.5,
416267,65,2,70.7496,
416280,54,1,43.59,
416645,65,1,59.9,
417255,65,1,181.57,
417280,65,3,1575.8,
417678,,1,69.9792,
417856,147,1,13.9,
417860,65,1,171.0,
418429,,1,14.92,
418429,54,1,7.08,
418429,99,1,8.75,
418429,379,1,3.75,
418964,65,1,590.0,
419002,65,2,197.0796,
419154,65,1,354.0,
419182,65,1,3.99,
419392,65,1,748.1296,
419413,147,1,17.4912,
420036,,1,10.61,
421028,65,1,621.3,
421896,65,2,401.989,
421896,99,1,61.0,
421896,147,2,150.86008,
422222,378,1,165.6,
422694,,1,11.9,
422694,54,1,10.08,
422694,99,1,138.72,
422694,147,1,370.9801,
422748,147,1,3.29,
422795,65,1,27.46,
423068,65,1,191.04,
423824,65,1,401.49,
424298,65,1,364.2988,
424298,378,2,1316.97,
424359,,2,18.9,
424359,54,1,2.21,
424359,65,2,60.7002,
424359,147,2,443.63,
424583,65,1,3912.0,
424665,,1,25.99,
424665,65,3,103.09,
424665,99,1,42.24,
424803,65,3,2429.66,
425296,65,1,234.7896,
425296,147,1,62.1,
425691,147,1,15.28,
425703,147,1,55.9008,
425849,65,1,133.52,
426109,65,1,43.47,
426132,99,1,8.78,
426132,147,1,22.76008,
426237,65,1,23.7,
426712,54,1,39.9,
426712,378,1,552.5,
426963,147,1,44.99,
427265,65,2,236.4792,
429145,,1,53.8,
430539,65,1,104.22,
430639,65,1,1341.43,
430720,54,1,25.52,
430992,147,2,404.8492,
431132,65,1,912.7,
431336,54,1,1.45,
431336,65,2,102.2,
431336,99,1,39.6,
431336,147,2,12.63,
431372,65,1,152.01,
431748,147,1,19.8348,
432229,65,2,159.9,
432658,65,2,40.9602,
432730,18,5,206.13,
432730,46,7,88.25,
432730,54,1,43.63,
432730,65,2,356.6798,
432730,147,5,527.03,
432730,255,2,41.54,
432925,,1,67.27,67.27
432925,65,1,135.7296,135.7296
432925,99,1,277.81004,277.81004
432925,147,1,50.74,50.74
433205,65,1,24.9204,
433390,65,1,280.08,
433657,99,1,61.0,
434367,99,1,45.61,
434578,,1,40.63,
434578,54,1,10.98,
434578,65,1,22.8,
434578,147,4,108.98,
436743,65,1,33.51,
439026,65,1,48.0,
439465,147,1,27.9504,
440075,65,1,118.0,
440497,46,1,3.99,
441278,99,1,307.72,
441955,147,1,90.04935,
442292,65,2,124.2702,
442408,65,1,35.0,
442798,,1,80.7095,
442798,147,1,19.34,
444498,147,1,21.88,
446176,65,2,205.58,
446205,,2,63.65,
447120,147,2,32.66,
447569,65,1,167.9064,
448547,65,1,96.8,
448725,,1,271.8,
448758,65,1,214.8,
449293,65,1,3992.4,
449429,,1,77.7408,
450783,,2,69.6801,
450783,99,2,464.99015,
450783,147,2,175.36284,
450783,325,1,22.62,
450783,378,2,252.98,
452521,65,1,1207.05,
454159,65,1,573.8,
454515,147,1,28.0,
454607,65,1,336.96,
454946,65,1,573.1692,
455066,99,1,42.93,
455066,147,1,2.14,
455066,378,1,1353.4,
455157,54,1,8.17,
455384,99,1,63.96,
455454,65,3,511.2264,
455836,147,1,305.4203,
455935,65,1,45.4596,
456273,65,1,72.951,
456345,65,1,373.44,
456606,65,1,1291.68,
456606,147,1,114.3,
456801,65,1,28.85,
457003,,1,51.98,
457168,147,1,79.5984,
457303,65,2,451.7976,
457985,65,1,340.0,340
458756,65,1,6.99,
459377,,1,259.9,
459807,65,1,221.1992,
459830,147,1,77.94,
460082,65,1,923.9256,
460323,,1,57.0705,
460323,18,1,28.36,
460323,54,1,35.52,
460323,99,2,112.025,
460323,147,5,198.01,
460675,378,1,300.0,
460738,54,1,1013.56,
460738,255,2,232.2,
460761,54,1,1013.56,
460761,255,1,116.1,
460885,65,3,1986.6,
461678,65,1,49.7296,
462037,65,1,505.4576,
462153,,1,519.8,
462240,,1,36.09,
462271,,1,234.3,
462371,65,2,873.99,
462404,,1,626.5755,
462683,65,1,22.8,
462693,147,1,60.55,
462789,18,1,9.43,9.43
462789,46,1,58.0,58
462789,54,2,186.38,108.5
462789,147,1,247.18,247.18
462834,99,1,88.24,
462834,147,1,15.95,
462837,65,1,143.82,
462872,65,1,356.5,
462872,99,2,410.46,
462902,,1,259.87,
462948,65,1,1.16,
462986,147,2,252.13,
463499,65,2,91.2802,
463499,147,2,563.448,
463506,99,1,28.27,
463645,65,1,673.47,673.47
463731,54,1,43.59,
463774,65,1,597.6,
464980,378,1,440.0,
465190,65,1,514.38,
465257,65,3,331.1892,
465313,65,1,44.541,
465506,99,1,196.2,
465506,147,1,505.25,
465506,255,2,1789.33,483.39
465506,378,1,1077.5,
466067,65,1,840.0,
466230,,1,39.31,
466230,99,2,227.5608,
467821,,1,295.0,
468002,99,1,67.36,
468220,65,1,509.94,
468220,147,1,78.5592,
468592,65,1,17.34,
469067,,1,5.04,
469259,65,1,27.96,
469392,65,1,110.4606,
469392,99,1,133.98,
469392,378,1,327.04,
469531,65,2,423.7144,
469844,99,1,254.14,
470199,65,2,290.6802,
470648,65,1,816.0,
470867,65,1,303.6,
471018,65,4,263.5512,
471083,,1,26.9,
471446,65,2,150.9204,
471690,,1,45.0,
471690,99,1,289.44,
471773,65,1,91.2,
472079,65,1,244.77,
472079,99,1,274.88,
472177,,1,57.0705,
472177,65,1,24.9204,
472177,147,2,38.93,
472177,378,1,352.8,
472215,147,1,64.3104,
472354,65,1,140.0,
473078,65,1,81.84,
473108,54,1,35.85,
473108,65,2,106.79,
473108,147,2,429.3304,
473108,255,1,14.46,
473108,378,2,173.39,
473649,147,1,54.1,
473843,,4,104.16,
473843,18,3,107.32,
473843,54,3,27.67,
473843,65,3,513.834,408.7104
473843,99,2,167.9196,64.2
473843,147,3,283.7212,32.55
473843,255,1,84.9,
473889,65,2,88.04,
473950,65,2,125.4408,
474018,,1,295.6095,295.6095
474018,65,3,1854.882,1854.882
474018,99,1,282.62,282.62
474018,147,1,269.3115,269.3115
474091,65,4,175.3492,
474091,147,2,91.37,
475402,147,1,30.09,
475437,65,1,139.41,
475437,378,1,404.976,
477340,65,1,4.99,
477389,54,1,35.1804,
477473,378,1,420.0,
477548,65,2,339.3,
477595,65,2,96.71,
477596,65,2,294.522,
477737,65,1,602.46,
477951,,1,28.41,
478178,99,1,21.02,
478263,147,1,18.8,
478497,378,1,1055.5,
478936,65,2,207.48,
479063,65,1,35.4,
479063,99,1,64.2,
479063,147,3,129.6292,
479063,379,1,31.0,
479277,,1,111.07,
481892,18,1,234.36,234.36
481892,65,2,209.52,
481892,99,7,3256.23,3256.23
481892,147,11,6060.4,6060.4
482365,,1,125.0,
483332,,1,26.9,
483795,,1,43.98,
483795,255,1,5.79,
483988,65,1,124.602,
484327,,2,193.19,91.85
484327,54,1,20.8,20.8
484328,65,1,270.0,
484377,65,1,681.0,
485142,,1,53.8,
485142,99,1,55.59015,
485242,54,1,227.08,
485663,99,1,147.75,
485669,,1,46.06,
485669,65,3,1968.6816,1869
485669,147,1,98.28,
486236,65,1,120.12,
486236,99,1,92.37,
486369,65,1,93.18,
487128,65,2,839.52,839.52
487420,65,4,3668.6284,
487480,65,1,81.84,
487574,147,1,13.96,
487822,147,1,92.88,
488261,147,1,35.4,
488383,99,1,388.8,
489308,65,2,334.75,
489943,,1,62.38,
489943,65,1,203.8804,
489943,99,1,43.47988,
489943,147,1,225.3092,
489943,255,1,111.63,
490216,147,1,37.5,
490635,,1,41.35,
491419,65,3,148.9498,
492926,65,1,23.88,
493428,65,1,81.84,
493854,65,1,167.1216,
494064,65,2,141.03,
495941,99,1,82.2,
496197,65,1,25.2,
498032,147,1,7.24,
498116,65,3,250.45,
498563,,1,15.48,15.48
498563,54,2,290.82,145.41
498563,65,9,4542.4308,3268.2348
498563,147,7,1931.6292,1317.1092
498563,325,1,106.6,106.6
498563,378,4,2486.16,2486.16
498709,18,1,29.37,
498709,46,1,30.5,
498709,54,3,72.71,
498761,,1,12.14,
499608,65,1,17.6202,
500632,65,1,2186.3637,
500926,,1,26.9,
501035,65,1,20.0898,
501035,147,2,15.78,
501035,255,1,89.18,
501035,378,1,26.88,
501349,147,1,401.1,
501414,65,3,1491.88,
501971,65,2,89.3316,
502197,65,1,174.4428,
502593,46,1,29.39,
502593,147,1,12.0,
502756,65,1,28.69,
502807,65,2,120.2904,
502838,,2,132.7602,
502838,65,1,159.5796,
502838,147,4,383.28,
502838,379,1,31.0,
502839,65,1,512.4,
502957,65,1,225.6,
503155,65,2,182.1192,
503155,99,2,53.34,
503155,147,2,280.06,
503186,147,1,3.99,
503199,65,1,724.9383,
503259,65,2,114.0396,
503282,99,1,603.36,
503287,65,1,528.0,
503449,65,2,55.11,
503553,65,2,142.6608,
503961,,1,104.65,
504340,65,2,304.4232,
504418,,1,12.35003,
504418,99,1,123.40015,
504418,147,3,359.41,
504418,378,2,95.15,
504640,65,1,81.59,
504826,,1,37.2024,
504826,99,1,91.22,
504826,147,1,17.68,
504966,65,5,3073.079,
505189,65,2,97.45,
505410,147,2,15.47,
505541,147,1,881.0,
505543,18,1,73.2,
505640,147,1,40.92,
505744,147,1,18.624,
505957,65,2,3901.1,
506071,147,1,129.24,
506071,378,1,149.4,
506803,99,1,75.04,
506860,147,2,31.93,
507395,65,1,28.69,
507527,147,1,158.7,
507539,65,1,2859.0,
507645,,2,200.07,
507645,147,1,38.0,
508711,,1,2.78,
508911,,1,209.04,209.04
508911,58,1,234.0,234
508911,147,4,1747.68,859.53
509040,65,2,546.2932,
509508,46,1,7.39,
509582,147,1,331.3108,331.3108
509582,378,1,192.56,192.56
509626,18,1,91.23,
509709,147,1,283.1985,
509769,99,1,722.46,
509784,,1,78.0,
509784,54,1,3.73,
509784,65,3,315.8504,
509784,99,1,34.68,
